Year,Month,Day,Period,Load
2020,7,29,8,1071.7
2020,7,29,9,1152.9
2020,7,29,10,1245.3
2020,7,29,11,1313.2
2020,7,29,12,1369.9
2020,7,29,13,1415.4
2020,7,29,14,1425.9
2020,7,29,15,1390.9
2020,7,29,16,1316.7
2020,7,29,17,1231.3
2020,7,29,18,1190.7
2020,7,29,19,1209.6
2020,7,29,20,1183
2020,7,29,21,1068.2
2020,7,29,22,954.8
2020,7,29,23,896.7
2020,7,29,24,850.5
2020,7,30,1,824.6
2020,7,30,2,813.4
2020,7,30,3,814.8
2020,7,30,4,830.2
2020,7,30,5,863.1
2020,7,30,6,919.8
2020,7,30,7,1003.1
2020,7,30,8,1079.4
2020,7,30,9,1152.9
2020,7,30,10,1198.4
2020,7,30,11,1214.5
2020,7,30,12,1259.3
2020,7,30,13,1271.2
2020,7,30,14,1278.2
2020,7,30,15,1275.4
2020,7,30,16,1237.6
2020,7,30,17,1167.6
2020,7,30,18,1141
2020,7,30,19,1185.8
2020,7,30,20,1122.1
2020,7,30,21,994.7
2020,7,30,22,900.2
2020,7,30,23,842.8
2020,7,30,24,808.5
2020,7,31,1,774.9
2020,7,31,2,764.4
2020,7,31,3,760.2
2020,7,31,4,782.6
2020,7,31,5,817.6
2020,7,31,6,847
2020,7,31,7,901.6
2020,7,31,8,947.8
2020,7,31,9,999.6
2020,7,31,10,1040.9
2020,7,31,11,1073.1
2020,7,31,12,1103.2
2020,7,31,13,1130.5
2020,7,31,14,1137.5
2020,7,31,15,1151.5
2020,7,31,16,1117.2
2020,7,31,17,1069.6
2020,7,31,18,1033.2
2020,7,31,19,1056.3
2020,7,31,20,1009.4
2020,7,31,21,919.8
2020,7,31,22,846.3
2020,7,31,23,789.6
2020,7,31,24,762.3
2020,8,1,1,770
2020,8,1,2,757.4
2020,8,1,3,751.8
2020,8,1,4,757.4
2020,8,1,5,759.5
2020,8,1,6,772.8
2020,8,1,7,830.9
2020,8,1,8,885.5
2020,8,1,9,938.7
2020,8,1,10,959.7
2020,8,1,11,992.6
2020,8,1,12,1016.4
2020,8,1,13,1029.7
2020,8,1,14,1031.1
2020,8,1,15,1031.1
2020,8,1,16,1001.7
2020,8,1,17,963.2
2020,8,1,18,942.9
2020,8,1,19,984.9
2020,8,1,20,977.2
2020,8,1,21,926.8
2020,8,1,22,852.6
2020,8,1,23,796.6
2020,8,1,24,767.2
2020,8,2,1,745.5
2020,8,2,2,721.7
2020,8,2,3,724.5
2020,8,2,4,723.8
2020,8,2,5,718.2
2020,8,2,6,720.3
2020,8,2,7,758.1
2020,8,2,8,800.8
2020,8,2,9,865.2
2020,8,2,10,898.8
2020,8,2,11,912.1
2020,8,2,12,913.5
2020,8,2,13,921.9
2020,8,2,14,952.7
2020,8,2,15,963.2
2020,8,2,16,952
2020,8,2,17,936.6
2020,8,2,18,921.9
2020,8,2,19,980
2020,8,2,20,977.2
2020,8,2,21,924
2020,8,2,22,845.6
2020,8,2,23,791.7
2020,8,2,24,760.2
2020,8,3,1,743.4
2020,8,3,2,737.8
2020,8,3,3,747.6
2020,8,3,4,778.4
2020,8,3,5,834.4
2020,8,3,6,884.8
2020,8,3,7,939.4
2020,8,3,8,977.2
2020,8,3,9,1006.6
2020,8,3,10,994
2020,8,3,11,1013.6
2020,8,3,12,1026.2
2020,8,3,13,1014.3
2020,8,3,14,1007.3
2020,8,3,15,981.4
2020,8,3,16,969.5
2020,8,3,17,944.3
2020,8,3,18,941.5
2020,8,3,19,998.9
2020,8,3,20,982.8
2020,8,3,21,902.3
2020,8,3,22,820.4
2020,8,3,23,763.7
2020,8,3,24,728
2020,8,4,1,708.4
2020,8,4,2,711.2
2020,8,4,3,716.1
2020,8,4,4,744.8
2020,8,4,5,793.8
2020,8,4,6,849.1
2020,8,4,7,889
2020,8,4,8,913.5
2020,8,4,9,937.3
2020,8,4,10,921.9
2020,8,4,11,914.2
2020,8,4,12,905.8
2020,8,4,13,886.9
2020,8,4,14,863.1
2020,8,4,15,845.6
2020,8,4,16,821.1
2020,8,4,17,798.7
2020,8,4,18,810.6
2020,8,4,19,856.8
2020,8,4,20,846.3
2020,8,4,21,794.5
2020,8,4,22,720.3
2020,8,4,23,673.4
2020,8,4,24,662.2
2020,8,5,1,646.1
2020,8,5,2,648.2
2020,8,5,3,658.7
2020,8,5,4,688.8
2020,8,5,5,730.1
2020,8,5,6,788.2
2020,8,5,7,858.2
2020,8,5,8,897.4
2020,8,5,9,952.7
2020,8,5,10,1006.6
2020,8,5,11,1042.3
2020,8,5,12,1088.5
2020,8,5,13,1129.8
2020,8,5,14,1149.4
2020,8,5,15,1165.5
2020,8,5,16,1132.6
2020,8,5,17,1088.5
2020,8,5,18,1049.3
2020,8,5,19,1079.4
2020,8,5,20,1060.5
2020,8,5,21,965.3
2020,8,5,22,863.1
2020,8,5,23,796.6
2020,8,5,24,735.7
2020,8,6,1,700.7
2020,8,6,2,695.8
2020,8,6,3,697.2
2020,8,6,4,718.2
2020,8,6,5,775.6
2020,8,6,6,825.3
2020,8,6,7,887.6
2020,8,6,8,952.7
2020,8,6,9,1003.8
2020,8,6,10,1043.7
2020,8,6,11,1078.7
2020,8,6,12,1103.2
2020,8,6,13,1114.4
2020,8,6,14,1122.1
2020,8,6,15,1085.7
2020,8,6,16,1037.4
2020,8,6,17,997.5
2020,8,6,18,979.3
2020,8,6,19,1024.8
2020,8,6,20,1010.8
2020,8,6,21,928.9
2020,8,6,22,848.4
2020,8,6,23,781.9
2020,8,6,24,753.9
2020,8,7,1,730.8
2020,8,7,2,722.4
2020,8,7,3,728
2020,8,7,4,757.4
2020,8,7,5,811.3
2020,8,7,6,851.9
2020,8,7,7,916.3
2020,8,7,8,955.5
2020,8,7,9,1007.3
2020,8,7,10,1032.5
2020,8,7,11,1069.6
2020,8,7,12,1095.5
2020,8,7,13,1112.3
2020,8,7,14,1047.2
2020,8,7,15,996.1
2020,8,7,16,950.6
2020,8,7,17,915.6
2020,8,7,18,909.3
2020,8,7,19,945
2020,8,7,20,931.7
2020,8,7,21,865.2
2020,8,7,22,805
2020,8,7,23,749.7
2020,8,7,24,718.2
2020,8,8,1,701.4
2020,8,8,2,686.7
2020,8,8,3,687.4
2020,8,8,4,700.7
2020,8,8,5,711.9
2020,8,8,6,731.5
2020,8,8,7,778.4
2020,8,8,8,830.9
2020,8,8,9,885.5
2020,8,8,10,926.8
2020,8,8,11,959
2020,8,8,12,981.4
2020,8,8,13,1004.5
2020,8,8,14,1014.3
2020,8,8,15,994.7
2020,8,8,16,946.4
2020,8,8,17,905.8
2020,8,8,18,898.1
2020,8,8,19,942.9
2020,8,8,20,921.2
2020,8,8,21,875.7
2020,8,8,22,802.2
2020,8,8,23,751.1
2020,8,8,24,715.4
2020,8,9,1,695.8
2020,8,9,2,680.4
2020,8,9,3,679
2020,8,9,4,681.8
2020,8,9,5,681.1
2020,8,9,6,679.7
2020,8,9,7,732.2
2020,8,9,8,796.6
2020,8,9,9,861
2020,8,9,10,913.5
2020,8,9,11,954.1
2020,8,9,12,975.1
2020,8,9,13,996.8
2020,8,9,14,1009.4
2020,8,9,15,1022.7
2020,8,9,16,1001.7
2020,8,9,17,977.9
2020,8,9,18,964.6
2020,8,9,19,1011.5
2020,8,9,20,994.7
2020,8,9,21,928.9
2020,8,9,22,843.5
2020,8,9,23,784.7
2020,8,9,24,759.5
2020,8,10,1,725.9
2020,8,10,2,715.4
2020,8,10,3,716.1
2020,8,10,4,754.6
2020,8,10,5,802.9
2020,8,10,6,908.6
2020,8,10,7,962.5
2020,8,10,8,1031.1
2020,8,10,9,1105.3
2020,8,10,10,1157.1
2020,8,10,11,1190.7
2020,8,10,12,1207.5
2020,8,10,13,1224.3
2020,8,10,14,1257.2
2020,8,10,15,1247.4
2020,8,10,16,1219.4
2020,8,10,17,1173.2
2020,8,10,18,1126.3
2020,8,10,19,1171.8
2020,8,10,20,1138.9
2020,8,10,21,1027.6
2020,8,10,22,919.1
2020,8,10,23,846.3
2020,8,10,24,785.4
2020,8,11,1,770
2020,8,11,2,760.9
2020,8,11,3,767.2
2020,8,11,4,796.6
2020,8,11,5,860.3
2020,8,11,6,912.1
2020,8,11,7,987
2020,8,11,8,1064.7
2020,8,11,9,1134.7
2020,8,11,10,1187.9
2020,8,11,11,1207.5
2020,8,11,12,1244.6
2020,8,11,13,1262.8
2020,8,11,14,1277.5
2020,8,11,15,1261.4
2020,8,11,16,1221.5
2020,8,11,17,1178.1
2020,8,11,18,1145.2
2020,8,11,19,1176
2020,8,11,20,1151.5
2020,8,11,21,1043.7
2020,8,11,22,924.7
2020,8,11,23,860.3
2020,8,11,24,811.3
2020,8,12,1,793.1
2020,8,12,2,779.1
2020,8,12,3,778.4
2020,8,12,4,814.8
2020,8,12,5,865.9
2020,8,12,6,926.8
2020,8,12,7,1018.5
2020,8,12,8,1085.7
2020,8,12,9,1155
2020,8,12,10,1209.6
2020,8,12,11,1248.8
2020,8,12,12,1269.1
2020,8,12,13,1279.6
2020,8,12,14,1305.5
2020,8,12,15,1297.1
2020,8,12,16,1267
2020,8,12,17,1226.4
2020,8,12,18,1179.5
2020,8,12,19,1202.6
2020,8,12,20,1180.2
2020,8,12,21,1069.6
2020,8,12,22,957.6
2020,8,12,23,879.2
2020,8,12,24,837.9
2020,8,13,1,805
2020,8,13,2,799.4
2020,8,13,3,800.1
2020,8,13,4,822.5
2020,8,13,5,867.3
2020,8,13,6,933.8
2020,8,13,7,1023.4
2020,8,13,8,1092.7
2020,8,13,9,1162.7
2020,8,13,10,1222.2
2020,8,13,11,1428
2020,8,13,12,1388.1
2020,8,13,13,1418.9
2020,8,13,14,1428
2020,8,13,15,1430.1
2020,8,13,16,1355.9
2020,8,13,17,1246.7
2020,8,13,18,1198.4
2020,8,13,19,1236.9
2020,8,13,20,1207.5
2020,8,13,21,1076.6
2020,8,13,22,966.7
2020,8,13,23,882.7
2020,8,13,24,840
2020,8,14,1,812.7
2020,8,14,2,802.2
2020,8,14,3,795.9
2020,8,14,4,828.8
2020,8,14,5,885.5
2020,8,14,6,941.5
2020,8,14,7,1041.6
2020,8,14,8,1129.8
2020,8,14,9,1194.2
2020,8,14,10,1244.6
2020,8,14,11,1287.3
2020,8,14,12,1330.7
2020,8,14,13,1354.5
2020,8,14,14,1354.5
2020,8,14,15,1322.3
2020,8,14,16,1273.3
2020,8,14,17,1211.7
2020,8,14,18,1149.4
2020,8,14,19,1178.1
2020,8,14,20,1149.4
2020,8,14,21,1054.2
2020,8,14,22,962.5
2020,8,14,23,912.1
2020,8,14,24,842.8
2020,8,15,1,817.6
2020,8,15,2,794.5
2020,8,15,3,781.9
2020,8,15,4,790.3
2020,8,15,5,782.6
2020,8,15,6,805
2020,8,15,7,885.5
2020,8,15,8,964.6
2020,8,15,9,1033.2
2020,8,15,10,1094.8
2020,8,15,11,1129.8
2020,8,15,12,1150.1
2020,8,15,13,1181.6
2020,8,15,14,1188.6
2020,8,15,15,1202.6
2020,8,15,16,1173.9
2020,8,15,17,1129.8
2020,8,15,18,1096.9
2020,8,15,19,1125.6
2020,8,15,20,1076.6
2020,8,15,21,999.6
2020,8,15,22,919.8
2020,8,15,23,845.6
2020,8,15,24,795.9
2020,8,16,1,765.8
2020,8,16,2,745.5
2020,8,16,3,730.1
2020,8,16,4,724.5
2020,8,16,5,723.8
2020,8,16,6,725.2
2020,8,16,7,788.2
2020,8,16,8,854
2020,8,16,9,913.5
2020,8,16,10,954.8
2020,8,16,11,992.6
2020,8,16,12,1020.6
2020,8,16,13,1053.5
2020,8,16,14,1071.7
2020,8,16,15,1087.8
2020,8,16,16,1085.7
2020,8,16,17,1063.3
2020,8,16,18,1040.2
2020,8,16,19,1092.7
2020,8,16,20,1054.2
2020,8,16,21,974.4
2020,8,16,22,870.1
2020,8,16,23,814.1
2020,8,16,24,777.7
2020,8,17,1,756.7
2020,8,17,2,749.7
2020,8,17,3,756
2020,8,17,4,795.9
2020,8,17,5,877.1
2020,8,17,6,931
2020,8,17,7,1020.6
2020,8,17,8,1081.5
2020,8,17,9,1130.5
2020,8,17,10,1171.8
2020,8,17,11,1211.7
2020,8,17,12,1252.3
2020,8,17,13,1269.1
2020,8,17,14,1250.9
2020,8,17,15,1244.6
2020,8,17,16,1194.2
2020,8,17,17,1163.4
2020,8,17,18,1124.2
2020,8,17,19,1173.9
2020,8,17,20,1123.5
2020,8,17,21,1008.7
2020,8,17,22,905.1
2020,8,17,23,837.9
2020,8,17,24,794.5
2020,8,18,1,775.6
2020,8,18,2,760.2
2020,8,18,3,775.6
2020,8,18,4,799.4
2020,8,18,5,871.5
2020,8,18,6,936.6
2020,8,18,7,989.1
2020,8,18,8,1036.7
2020,8,18,9,1082.9
2020,8,18,10,1126.3
2020,8,18,11,1166.9
2020,8,18,12,1205.4
2020,8,18,13,1132.6
2020,8,18,14,1071.7
2020,8,18,15,1052.1
2020,8,18,16,1021.3
2020,8,18,17,994.7
2020,8,18,18,994
2020,8,18,19,1041.6
2020,8,18,20,1007.3
2020,8,18,21,918.4
2020,8,18,22,835.8
2020,8,18,23,774.9
2020,8,18,24,760.2
2020,8,19,1,716.1
2020,8,19,2,709.1
2020,8,19,3,725.9
2020,8,19,4,763
2020,8,19,5,846.3
2020,8,19,6,884.8
2020,8,19,7,940.1
2020,8,19,8,1007.3
2020,8,19,9,1053.5
2020,8,19,10,1059.1
2020,8,19,11,1092.7
2020,8,19,12,1090.6
2020,8,19,13,1042.3
2020,8,19,14,1024.8
2020,8,19,15,947.8
2020,8,19,16,973
2020,8,19,17,939.4
2020,8,19,18,967.4
2020,8,19,19,961.8
2020,8,19,20,911.4
2020,8,19,21,849.1
2020,8,19,22,773.5
2020,8,19,23,724.5
2020,8,19,24,708.4
2020,8,20,1,679
2020,8,20,2,679
2020,8,20,3,688.8
2020,8,20,4,717.5
2020,8,20,5,781.9
2020,8,20,6,823.9
2020,8,20,7,873.6
2020,8,20,8,919.8
2020,8,20,9,991.2
2020,8,20,10,1024.8
2020,8,20,11,1037.4
2020,8,20,12,1110.9
2020,8,20,13,1101.8
2020,8,20,14,1159.2
2020,8,20,15,1179.5
2020,8,20,16,1145.2
2020,8,20,17,1112.3
2020,8,20,18,1099
2020,8,20,19,1126.3
2020,8,20,20,1086.4
2020,8,20,21,1009.4
2020,8,20,22,858.2
2020,8,20,23,811.3
2020,8,20,24,766.5
2020,8,21,1,751.1
2020,8,21,2,739.9
2020,8,21,3,737.1
2020,8,21,4,767.2
2020,8,21,5,830.9
2020,8,21,6,843.5
2020,8,21,7,908.6
2020,8,21,8,1087.8
2020,8,21,9,1158.5
2020,8,21,10,1121.4
2020,8,21,11,1137.5
2020,8,21,12,1194.9
2020,8,21,13,1217.3
2020,8,21,14,1192.8
2020,8,21,15,1127.7
2020,8,21,16,1125.6
2020,8,21,17,1160.6
2020,8,21,18,1128.4
2020,8,21,19,1086.4
2020,8,21,20,1192.1
2020,8,21,21,1138.9
2020,8,21,22,884.8
2020,8,21,23,868.7
2020,8,21,24,774.9
2020,8,22,1,743.4
2020,8,22,2,730.8
2020,8,22,3,720.3
2020,8,22,4,720.3
2020,8,22,5,745.5
2020,8,22,6,745.5
2020,8,22,7,788.9
2020,8,22,8,849.1
2020,8,22,9,892.5
2020,8,22,10,933.8
2020,8,22,11,954.8
2020,8,22,12,975.1
2020,8,22,13,974.4
2020,8,22,14,976.5
2020,8,22,15,964.6
2020,8,22,16,965.3
2020,8,22,17,916.3
2020,8,22,18,937.3
2020,8,22,19,977.2
2020,8,22,20,950.6
2020,8,22,21,884.1
2020,8,22,22,828.1
2020,8,22,23,747.6
2020,8,22,24,721
2020,8,23,1,708.4
2020,8,23,2,691.6
2020,8,23,3,690.9
2020,8,23,4,683.9
2020,8,23,5,686
2020,8,23,6,688.8
2020,8,23,7,730.1
2020,8,23,8,779.1
2020,8,23,9,823.9
2020,8,23,10,873.6
2020,8,23,11,912.1
2020,8,23,12,941.5
2020,8,23,13,979.3
2020,8,23,14,1005.9
2020,8,23,15,1016.4
2020,8,23,16,1013.6
2020,8,23,17,979.3
2020,8,23,18,973
2020,8,23,19,1035.3
2020,8,23,20,1005.9
2020,8,23,21,921.9
2020,8,23,22,822.5
2020,8,23,23,778.4
2020,8,23,24,746.9
2020,8,24,1,723.8
2020,8,24,2,709.1
2020,8,24,3,721
2020,8,24,4,754.6
2020,8,24,5,845.6
2020,8,24,6,879.9
2020,8,24,7,967.4
2020,8,24,8,1040.2
2020,8,24,9,1101.8
2020,8,24,10,1150.1
2020,8,24,11,1188.6
2020,8,24,12,1209.6
2020,8,24,13,1226.4
2020,8,24,14,1211.7
2020,8,24,15,1224.3
2020,8,24,16,1194.2
2020,8,24,17,1076.6
2020,8,24,18,1082.9
2020,8,24,19,1126.3
2020,8,24,20,982.8
2020,8,24,21,941.5
2020,8,24,22,851.9
2020,8,24,23,794.5
2020,8,24,24,767.2
2020,8,25,1,732.2
2020,8,25,2,737.1
2020,8,25,3,728.7
2020,8,25,4,758.1
2020,8,25,5,864.5
2020,8,25,6,877.1
2020,8,25,7,939.4
2020,8,25,8,1011.5
2020,8,25,9,1047.2
2020,8,25,10,1083.6
2020,8,25,11,1128.4
2020,8,25,12,1184.4
2020,8,25,13,1209.6
2020,8,25,14,1226.4
2020,8,25,15,1225.7
2020,8,25,16,1190
2020,8,25,17,1137.5
2020,8,25,18,1094.1
2020,8,25,19,1158.5
2020,8,25,20,1090.6
2020,8,25,21,982.1
2020,8,25,22,873.6
2020,8,25,23,818.3
2020,8,25,24,782.6
2020,8,26,1,770
2020,8,26,2,762.3
2020,8,26,3,763
2020,8,26,4,793.8
2020,8,26,5,874.3
2020,8,26,6,935.2
2020,8,26,7,1011.5
2020,8,26,8,1079.4
2020,8,26,9,1147.3
2020,8,26,10,1173.2
2020,8,26,11,1217.3
2020,8,26,12,1271.2
2020,8,26,13,1267
2020,8,26,14,1272.6
2020,8,26,15,1283.1
2020,8,26,16,1246.7
2020,8,26,17,1205.4
2020,8,26,18,1158.5
2020,8,26,19,1176
2020,8,26,20,1135.4
2020,8,26,21,1040.2
2020,8,26,22,887.6
2020,8,26,23,835.8
2020,8,26,24,800.8
2020,8,27,1,765.8
2020,8,27,2,760.2
2020,8,27,3,772.1
2020,8,27,4,790.3
2020,8,27,5,868.7
2020,8,27,6,911.4
2020,8,27,7,991.9
2020,8,27,8,1073.8
2020,8,27,9,1123.5
2020,8,27,10,1171.1
2020,8,27,11,1219.4
2020,8,27,12,1239
2020,8,27,13,1277.5
2020,8,27,14,1276.8
2020,8,27,15,1272.6
2020,8,27,16,1260.7
2020,8,27,17,1190.7
2020,8,27,18,1177.4
2020,8,27,19,1205.4
2020,8,27,20,1160.6
2020,8,27,21,1036.7
2020,8,27,22,924.7
2020,8,27,23,849.8
2020,8,27,24,822.5
2020,8,28,1,779.8
2020,8,28,2,774.9
2020,8,28,3,774.9
2020,8,28,4,812.7
2020,8,28,5,871.5
2020,8,28,6,926.1
2020,8,28,7,998.9
2020,8,28,8,1078.7
2020,8,28,9,1130.5
2020,8,28,10,1155
2020,8,28,11,1207.5
2020,8,28,12,1215.2
2020,8,28,13,1264.9
2020,8,28,14,1263.5
2020,8,28,15,1245.3
2020,8,28,16,1206.8
2020,8,28,17,1145.9
2020,8,28,18,1108.8
2020,8,28,19,1145.9
2020,8,28,20,1095.5
2020,8,28,21,996.8
2020,8,28,22,916.3
2020,8,28,23,828.8
2020,8,28,24,802.2
2020,8,29,1,773.5
2020,8,29,2,751.1
2020,8,29,3,756
2020,8,29,4,744.8
2020,8,29,5,770.7
2020,8,29,6,788.9
2020,8,29,7,851.9
2020,8,29,8,939.4
2020,8,29,9,989.1
2020,8,29,10,1040.2
2020,8,29,11,1087.8
2020,8,29,12,1096.9
2020,8,29,13,1113
2020,8,29,14,1143.1
2020,8,29,15,1125.6
2020,8,29,16,1115.1
2020,8,29,17,1059.1
2020,8,29,18,1058.4
2020,8,29,19,1092
2020,8,29,20,1048.6
2020,8,29,21,986.3
2020,8,29,22,907.9
2020,8,29,23,840
2020,8,29,24,806.4
2020,8,30,1,795.9
2020,8,30,2,778.4
2020,8,30,3,739.9
2020,8,30,4,845.6
2020,8,30,5,758.1
2020,8,30,6,739.9
2020,8,30,7,798.7
2020,8,30,8,870.8
2020,8,30,9,987.7
2020,8,30,10,998.9
2020,8,30,11,1040.2
2020,8,30,12,1079.4
2020,8,30,13,1097.6
2020,8,30,14,1122.1
2020,8,30,15,1126.3
2020,8,30,16,1116.5
2020,8,30,17,1108.1
2020,8,30,18,1072.4
2020,8,30,19,1141.7
2020,8,30,20,1088.5
2020,8,30,21,989.1
2020,8,30,22,860.3
2020,8,30,23,846.3
2020,8,30,24,772.1
2020,8,31,1,744.8
2020,8,31,2,746.9
2020,8,31,3,748.3
2020,8,31,4,785.4
2020,8,31,5,874.3
2020,8,31,6,916.3
2020,8,31,7,1002.4
2020,8,31,8,1045.1
2020,8,31,9,1134.7
2020,8,31,10,1164.8
2020,8,31,11,1222.2
2020,8,31,12,1257.2
2020,8,31,13,1263.5
2020,8,31,14,1288.7
2020,8,31,15,1283.8
2020,8,31,16,1236.9
2020,8,31,17,1192.1
2020,8,31,18,1159.2
2020,8,31,19,1192.8
2020,8,31,20,1125.6
2020,8,31,21,1017.8
2020,8,31,22,909.3
2020,8,31,23,835.8
2020,8,31,24,805.7
2020,9,1,1,763
2020,9,1,2,750.4
2020,9,1,3,760.9
2020,9,1,4,785.4
2020,9,1,5,879.9
2020,9,1,6,926.8
2020,9,1,7,1013.6
2020,9,1,8,1067.5
2020,9,1,9,1115.8
2020,9,1,10,1166.2
2020,9,1,11,1191.4
2020,9,1,12,1183.7
2020,9,1,13,1239
2020,9,1,14,1250.2
2020,9,1,15,1263.5
2020,9,1,16,1197
2020,9,1,17,1163.4
2020,9,1,18,1106.7
2020,9,1,19,1218
2020,9,1,20,1106.7
2020,9,1,21,987.7
2020,9,1,22,851.2
2020,9,1,23,781.9
2020,9,1,24,760.2
2020,9,2,1,732.9
2020,9,2,2,719.6
2020,9,2,3,728
2020,9,2,4,762.3
2020,9,2,5,831.6
2020,9,2,6,879.9
2020,9,2,7,970.9
2020,9,2,8,1029.7
2020,9,2,9,1114.4
2020,9,2,10,1173.9
2020,9,2,11,1212.4
2020,9,2,12,1257.2
2020,9,2,13,1288
2020,9,2,14,1311.1
2020,9,2,15,1318.8
2020,9,2,16,1257.2
2020,9,2,17,1197
2020,9,2,18,1180.9
2020,9,2,19,1225
2020,9,2,20,1141.7
2020,9,2,21,1008
2020,9,2,22,858.2
2020,9,2,23,788.9
2020,9,2,24,763
2020,9,3,1,739.2
2020,9,3,2,721.7
2020,9,3,3,734.3
2020,9,3,4,772.8
2020,9,3,5,847.7
2020,9,3,6,896.7
2020,9,3,7,956.9
2020,9,3,8,1005.2
2020,9,3,9,1078.7
2020,9,3,10,1120.7
2020,9,3,11,1178.1
2020,9,3,12,1239
2020,9,3,13,1263.5
2020,9,3,14,1283.1
2020,9,3,15,1302.7
2020,9,3,16,1257.2
2020,9,3,17,1197
2020,9,3,18,1175.3
2020,9,3,19,1250.2
2020,9,3,20,1159.2
2020,9,3,21,1006.6
2020,9,3,22,894.6
2020,9,3,23,814.1
2020,9,3,24,778.4
2020,9,4,1,756
2020,9,4,2,741.3
2020,9,4,3,749.7
2020,9,4,4,770.7
2020,9,4,5,855.4
2020,9,4,6,903
2020,9,4,7,994
2020,9,4,8,1072.4
2020,9,4,9,1155
2020,9,4,10,1204
2020,9,4,11,1247.4
2020,9,4,12,1293.6
2020,9,4,13,1329.3
2020,9,4,14,1333.5
2020,9,4,15,1324.4
2020,9,4,16,1255.8
2020,9,4,17,1166.2
2020,9,4,18,1134
2020,9,4,19,1139.6
2020,9,4,20,1069.6
2020,9,4,21,902.3
2020,9,4,22,788.2
2020,9,4,23,742.7
2020,9,4,24,723.8
2020,9,5,1,710.5
2020,9,5,2,697.2
2020,9,5,3,686
2020,9,5,4,688.8
2020,9,5,5,702.8
2020,9,5,6,719.6
2020,9,5,7,765.8
2020,9,5,8,816.2
2020,9,5,9,853.3
2020,9,5,10,869.4
2020,9,5,11,871.5
2020,9,5,12,872.9
2020,9,5,13,854.7
2020,9,5,14,846.3
2020,9,5,15,833.7
2020,9,5,16,813.4
2020,9,5,17,811.3
2020,9,5,18,835.8
2020,9,5,19,863.8
2020,9,5,20,831.6
2020,9,5,21,781.9
2020,9,5,22,725.2
2020,9,5,23,689.5
2020,9,5,24,672.7
2020,9,6,1,664.3
2020,9,6,2,657.3
2020,9,6,3,651
2020,9,6,4,655.9
2020,9,6,5,660.8
2020,9,6,6,666.4
2020,9,6,7,689.5
2020,9,6,8,714.7
2020,9,6,9,734.3
2020,9,6,10,752.5
2020,9,6,11,763
2020,9,6,12,753.9
2020,9,6,13,746.9
2020,9,6,14,746.2
2020,9,6,15,749.7
2020,9,6,16,741.3
2020,9,6,17,738.5
2020,9,6,18,767.9
2020,9,6,19,798
2020,9,6,20,776.3
2020,9,6,21,740.6
2020,9,6,22,694.4
2020,9,6,23,667.1
2020,9,6,24,648.2
2020,9,7,1,634.2
2020,9,7,2,624.4
2020,9,7,3,629.3
2020,9,7,4,629.3
2020,9,7,5,641.9
2020,9,7,6,646.8
2020,9,7,7,667.8
2020,9,7,8,702.1
2020,9,7,9,728.7
2020,9,7,10,746.2
2020,9,7,11,753.2
2020,9,7,12,750.4
2020,9,7,13,745.5
2020,9,7,14,742.7
2020,9,7,15,745.5
2020,9,7,16,750.4
2020,9,7,17,752.5
2020,9,7,18,797.3
2020,9,7,19,832.3
2020,9,7,20,805
2020,9,7,21,737.8
2020,9,7,22,677.6
2020,9,7,23,639.1
2020,9,7,24,631.4
2020,9,8,1,615.3
2020,9,8,2,616
2020,9,8,3,627.2
2020,9,8,4,658
2020,9,8,5,744.1
2020,9,8,6,786.1
2020,9,8,7,828.8
2020,9,8,8,868.7
2020,9,8,9,902.3
2020,9,8,10,918.4
2020,9,8,11,941.5
2020,9,8,12,961.8
2020,9,8,13,960.4
2020,9,8,14,963.9
2020,9,8,15,954.8
2020,9,8,16,930.3
2020,9,8,17,904.4
2020,9,8,18,938
2020,9,8,19,985.6
2020,9,8,20,928.9
2020,9,8,21,842.8
2020,9,8,22,759.5
2020,9,8,23,707
2020,9,8,24,677.6
2020,9,9,1,656.6
2020,9,9,2,658
2020,9,9,3,660.8
2020,9,9,4,686
2020,9,9,5,759.5
2020,9,9,6,796.6
2020,9,9,7,844.2
2020,9,9,8,898.1
2020,9,9,9,945.7
2020,9,9,10,987.7
2020,9,9,11,1018.5
2020,9,9,12,1062.6
2020,9,9,13,1071
2020,9,9,14,1094.1
2020,9,9,15,1095.5
2020,9,9,16,1067.5
2020,9,9,17,1008
2020,9,9,18,1016.4
2020,9,9,19,1056.3
2020,9,9,20,989.1
2020,9,9,21,871.5
2020,9,9,22,772.1
2020,9,9,23,716.1
2020,9,9,24,688.8
2020,9,10,1,665.7
2020,9,10,2,663.6
2020,9,10,3,660.8
2020,9,10,4,693
2020,9,10,5,765.8
2020,9,10,6,796.6
2020,9,10,7,844.2
2020,9,10,8,896
2020,9,10,9,953.4
2020,9,10,10,980
2020,9,10,11,1011.5
2020,9,10,12,1052.8
2020,9,10,13,1087.8
2020,9,10,14,1085
2020,9,10,15,1078.7
2020,9,10,16,1025.5
2020,9,10,17,980.7
2020,9,10,18,1001.7
2020,9,10,19,1033.9
2020,9,10,20,973
2020,9,10,21,858.2
2020,9,10,22,775.6
2020,9,10,23,716.8
2020,9,10,24,688.1
2020,9,11,1,677.6
2020,9,11,2,673.4
2020,9,11,3,679.7
2020,9,11,4,707
2020,9,11,5,784.7
2020,9,11,6,840.7
2020,9,11,7,866.6
2020,9,11,8,933.8
